,hh_id,name,link,salary
0,46018194,Product Analyst,https://chelyabinsk.hh.ru/vacancy/46018194?from=vacancy_search_list&query=data%20analyst,
1,47085480,Business Analyst (BI Team),https://chelyabinsk.hh.ru/vacancy/47085480?from=vacancy_search_list&query=data%20analyst,
2,47115183,Аналитик данных,https://chelyabinsk.hh.ru/vacancy/47115183?from=vacancy_search_list&query=data%20analyst,
3,47079165,Senior IT Analyst,https://chelyabinsk.hh.ru/vacancy/47079165?from=vacancy_search_list&query=data%20analyst,
4,43715306,System Analyst (Mobile Team),https://chelyabinsk.hh.ru/vacancy/43715306?from=vacancy_search_list&query=data%20analyst,
5,47006548,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47006548?from=vacancy_search_list&query=data%20analyst,3 300 – 5 000 USD
6,46270926,Market Research Analyst,https://chelyabinsk.hh.ru/vacancy/46270926?from=vacancy_search_list&query=data%20analyst,
7,47112946,Junior / Middle Data analyst,https://chelyabinsk.hh.ru/vacancy/47112946?from=vacancy_search_list&query=data%20analyst,до 150 000 руб.
8,46956576,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46956576?from=vacancy_search_list&query=data%20analyst,от 200 000 руб.
9,46956577,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46956577?from=vacancy_search_list&query=data%20analyst,от 200 000 руб.
10,47038209,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47038209?from=vacancy_search_list&query=data%20analyst,
11,46825108,Data Scientist,https://chelyabinsk.hh.ru/vacancy/46825108?from=vacancy_search_list&query=data%20analyst,3 000 – 5 000 USD
12,45260586,Математик-аналитик (data scientist / data analyst),https://chelyabinsk.hh.ru/vacancy/45260586?from=vacancy_search_list&query=data%20analyst,от 98 000 руб.
13,46023548,Middle/Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46023548?from=vacancy_search_list&query=data%20analyst,от 200 000 руб.
14,46875665,Web data analyst,https://chelyabinsk.hh.ru/vacancy/46875665?from=vacancy_search_list&query=data%20analyst,от 130 000 руб.
15,45955296,Data Analyst,https://chelyabinsk.hh.ru/vacancy/45955296?from=vacancy_search_list&query=data%20analyst,100 000 – 150 000 руб.
16,41124052,Аналитик /Data Analyst,https://chelyabinsk.hh.ru/vacancy/41124052?from=vacancy_search_list&query=data%20analyst,
17,46337449,Аналитик данных / Data Analyst (Middle/Senior),https://chelyabinsk.hh.ru/vacancy/46337449?from=vacancy_search_list&query=data%20analyst,
18,47166429,Data analyst / Data scientist,https://chelyabinsk.hh.ru/vacancy/47166429?from=vacancy_search_list&query=data%20analyst,
19,46560854,Аналитик данных / Data Analyst,https://chelyabinsk.hh.ru/vacancy/46560854?from=vacancy_search_list&query=data%20analyst,90 000 – 110 000 руб.
20,46874611,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46874611?from=vacancy_search_list&query=data%20analyst,
21,46564975,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46564975?from=vacancy_search_list&query=data%20analyst,
22,46987404,Financial Data Analyst,https://chelyabinsk.hh.ru/vacancy/46987404?from=vacancy_search_list&query=data%20analyst,
23,47149852,"Data Analyst (Market Research & Analytics, Surveys)",https://chelyabinsk.hh.ru/vacancy/47149852?from=vacancy_search_list&query=data%20analyst,
24,46866792,SFE analyst / аналитик,https://chelyabinsk.hh.ru/vacancy/46866792?from=vacancy_search_list&query=data%20analyst,от 150 000 руб.
25,46575962,Data analyst,https://chelyabinsk.hh.ru/vacancy/46575962?from=vacancy_search_list&query=data%20analyst,
26,46440314,Аналитик данных / Data Analyst,https://chelyabinsk.hh.ru/vacancy/46440314?from=vacancy_search_list&query=data%20analyst,
27,47188623,Data Scientist,https://chelyabinsk.hh.ru/vacancy/47188623?from=vacancy_search_list&query=data%20analyst,до 250 000 руб.
28,47069461,Junior Data Analyst (Education platform),https://chelyabinsk.hh.ru/vacancy/47069461?from=vacancy_search_list&query=data%20analyst,
29,46928199,Entry-level Data analyst / Researcher,https://chelyabinsk.hh.ru/vacancy/46928199?from=vacancy_search_list&query=data%20analyst,
30,47129649,Data Analyst,https://chelyabinsk.hh.ru/vacancy/47129649?from=vacancy_search_list&query=data%20analyst,
31,47071668,Аналитик данных (data scientist),https://chelyabinsk.hh.ru/vacancy/47071668?from=vacancy_search_list&query=data%20analyst,от 250 000 руб.
32,46834296,"Senior Data Scientist (NLP, речевая аналитика, транскрибированные данные)",https://chelyabinsk.hh.ru/vacancy/46834296?from=vacancy_search_list&query=data%20analyst,от 400 000 руб.
33,46940018,Data Analyst / Аналитик данных,https://chelyabinsk.hh.ru/vacancy/46940018?from=vacancy_search_list&query=data%20analyst,
34,47099432,Data analyst,https://chelyabinsk.hh.ru/vacancy/47099432?from=vacancy_search_list&query=data%20analyst,
35,45792077,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/45792077?from=vacancy_search_list&query=data%20analyst,
36,45062052,Data Scientist / Аналитик Data Science,https://chelyabinsk.hh.ru/vacancy/45062052?from=vacancy_search_list&query=data%20analyst,
37,45694372,Аналитик данных / Data Analyst,https://chelyabinsk.hh.ru/vacancy/45694372?from=vacancy_search_list&query=data%20analyst,
38,46863549,Data Scientist (middle),https://chelyabinsk.hh.ru/vacancy/46863549?from=vacancy_search_list&query=data%20analyst,
39,47003057,Data Analyst,https://chelyabinsk.hh.ru/vacancy/47003057?from=vacancy_search_list&query=data%20analyst,
40,46386644,Аналитик данных / Data Analyst,https://chelyabinsk.hh.ru/vacancy/46386644?from=vacancy_search_list&query=data%20analyst,
41,46428279,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46428279?from=vacancy_search_list&query=data%20analyst,
42,46956705,Data analyst,https://chelyabinsk.hh.ru/vacancy/46956705?from=vacancy_search_list&query=data%20analyst,
43,47121201,Data Analyst (Банковский продукт),https://chelyabinsk.hh.ru/vacancy/47121201?from=vacancy_search_list&query=data%20analyst,
44,47082291,Data Analyst,https://chelyabinsk.hh.ru/vacancy/47082291?from=vacancy_search_list&query=data%20analyst,
45,46933106,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46933106?from=vacancy_search_list&query=data%20analyst,
46,46563608,Performance Analyst / Data Analyst,https://chelyabinsk.hh.ru/vacancy/46563608?from=vacancy_search_list&query=data%20analyst,
47,46940079,Data Analyst в Operations,https://chelyabinsk.hh.ru/vacancy/46940079?from=vacancy_search_list&query=data%20analyst,
48,46414813,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46414813?from=vacancy_search_list&query=data%20analyst,
49,44047440,Data Analyst,https://chelyabinsk.hh.ru/vacancy/44047440?from=vacancy_search_list&query=data%20analyst,
50,47170415,Data analyst SQL,https://chelyabinsk.hh.ru/vacancy/47170415?from=vacancy_search_list&query=data%20analyst,
51,44293492,Data analyst в Яндекс.Маркет,https://chelyabinsk.hh.ru/vacancy/44293492?from=vacancy_search_list&query=data%20analyst,
52,46538028,Data analyst,https://chelyabinsk.hh.ru/vacancy/46538028?from=vacancy_search_list&query=data%20analyst,
53,46531248,Data Scientist,https://chelyabinsk.hh.ru/vacancy/46531248?from=vacancy_search_list&query=data%20analyst,
54,46125724,Middle data scientist,https://chelyabinsk.hh.ru/vacancy/46125724?from=vacancy_search_list&query=data%20analyst,
55,44249982,Data Engineer/Data Analyst,https://chelyabinsk.hh.ru/vacancy/44249982?from=vacancy_search_list&query=data%20analyst,
56,46584147,Ведущий аналитик данных / Senior data analyst,https://chelyabinsk.hh.ru/vacancy/46584147?from=vacancy_search_list&query=data%20analyst,
57,47068967,Data Scientist,https://chelyabinsk.hh.ru/vacancy/47068967?from=vacancy_search_list&query=data%20analyst,
58,46796027,Data Analyst в Skysmart,https://chelyabinsk.hh.ru/vacancy/46796027?from=vacancy_search_list&query=data%20analyst,
59,47048674,Middle Marketing Analyst / Веб-аналитик,https://chelyabinsk.hh.ru/vacancy/47048674?from=vacancy_search_list&query=data%20analyst,от 180 000 руб.
60,45544735,Data analyst - Anti-spam // Relocation,https://chelyabinsk.hh.ru/vacancy/45544735?from=vacancy_search_list&query=data%20analyst,
61,46945442,Data Analyst в Development Core,https://chelyabinsk.hh.ru/vacancy/46945442?from=vacancy_search_list&query=data%20analyst,
62,46734228,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46734228?from=vacancy_search_list&query=data%20analyst,
63,46570100,Marketing Analyst,https://chelyabinsk.hh.ru/vacancy/46570100?from=vacancy_search_list&query=data%20analyst,
64,47167466,Data Scientist / Аналитик данных (Иннополис),https://chelyabinsk.hh.ru/vacancy/47167466?from=vacancy_search_list&query=data%20analyst,
65,45320873,Data Analyst,https://chelyabinsk.hh.ru/vacancy/45320873?from=vacancy_search_list&query=data%20analyst,
66,47012282,Data analyst (SberData),https://chelyabinsk.hh.ru/vacancy/47012282?from=vacancy_search_list&query=data%20analyst,
67,46494669,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46494669?from=vacancy_search_list&query=data%20analyst,
68,42491175,Data Analyst в C1,https://chelyabinsk.hh.ru/vacancy/42491175?from=vacancy_search_list&query=data%20analyst,
69,47069190,Middle Data Analyst (Sendios),https://chelyabinsk.hh.ru/vacancy/47069190?from=vacancy_search_list&query=data%20analyst,
70,43378780,Data Analyst в Skypro,https://chelyabinsk.hh.ru/vacancy/43378780?from=vacancy_search_list&query=data%20analyst,
71,46935040,Аналитик Data Science,https://chelyabinsk.hh.ru/vacancy/46935040?from=vacancy_search_list&query=data%20analyst,
72,46748026,Data Quality Аналитик,https://chelyabinsk.hh.ru/vacancy/46748026?from=vacancy_search_list&query=data%20analyst,от 150 000 руб.
73,47149286,Data Scientist,https://chelyabinsk.hh.ru/vacancy/47149286?from=vacancy_search_list&query=data%20analyst,
74,47133970,Marketing Data Analyst,https://chelyabinsk.hh.ru/vacancy/47133970?from=vacancy_search_list&query=data%20analyst,25 000 – 35 000 грн.
75,45493044,Senior Data Analyst (Направление целевого маркетинга и сегментации),https://chelyabinsk.hh.ru/vacancy/45493044?from=vacancy_search_list&query=data%20analyst,
76,44835805,Аналитик Big Data,https://chelyabinsk.hh.ru/vacancy/44835805?from=vacancy_search_list&query=data%20analyst,50 000 – 75 000 руб.
77,46458560,Data Scientist / Аналитик больших данных,https://chelyabinsk.hh.ru/vacancy/46458560?from=vacancy_search_list&query=data%20analyst,
78,47127479,Mobile Product Analyst,https://chelyabinsk.hh.ru/vacancy/47127479?from=vacancy_search_list&query=data%20analyst,
79,46087728,IT Analyst,https://chelyabinsk.hh.ru/vacancy/46087728?from=vacancy_search_list&query=data%20analyst,от 95 000 руб.
80,46413115,Дата Аналитик (DBA),https://chelyabinsk.hh.ru/vacancy/46413115?from=vacancy_search_list&query=data%20analyst,
81,44146638,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/44146638?from=vacancy_search_list&query=data%20analyst,
82,46761097,Менеджер проектов/Аналитик данных (Big Data),https://chelyabinsk.hh.ru/vacancy/46761097?from=vacancy_search_list&query=data%20analyst,
83,44114814,Data scientist,https://chelyabinsk.hh.ru/vacancy/44114814?from=vacancy_search_list&query=data%20analyst,
84,46733416,Middle/Senior Data Analyst (Limassol),https://chelyabinsk.hh.ru/vacancy/46733416?from=vacancy_search_list&query=data%20analyst,
85,46851122,Senior Business Analyst,https://chelyabinsk.hh.ru/vacancy/46851122?from=vacancy_search_list&query=data%20analyst,
86,47161585,Junior Business Analyst,https://chelyabinsk.hh.ru/vacancy/47161585?from=vacancy_search_list&query=data%20analyst,
87,47137114,Senior BI Analyst,https://chelyabinsk.hh.ru/vacancy/47137114?from=vacancy_search_list&query=data%20analyst,
88,46905255,Middle / Senior Data Analyst for Inception XR project,https://chelyabinsk.hh.ru/vacancy/46905255?from=vacancy_search_list&query=data%20analyst,
89,46460903,Data Analyst (Big Data),https://chelyabinsk.hh.ru/vacancy/46460903?from=vacancy_search_list&query=data%20analyst,
90,44880189,Data Scientist / Аналитик данных,https://chelyabinsk.hh.ru/vacancy/44880189?from=vacancy_search_list&query=data%20analyst,
91,43565742,Data Analyst (Marketing),https://chelyabinsk.hh.ru/vacancy/43565742?from=vacancy_search_list&query=data%20analyst,
92,45693700,Data Analyst/ Data Scientist,https://chelyabinsk.hh.ru/vacancy/45693700?from=vacancy_search_list&query=data%20analyst,
93,46989354,Middle Data Analyst,https://chelyabinsk.hh.ru/vacancy/46989354?from=vacancy_search_list&query=data%20analyst,
94,47151412,Salary Analyst,https://chelyabinsk.hh.ru/vacancy/47151412?from=vacancy_search_list&query=data%20analyst,
95,44199707,Data scientist (Предиктивная аналитика),https://chelyabinsk.hh.ru/vacancy/44199707?from=vacancy_search_list&query=data%20analyst,
96,45652378,Lead Analyst,https://chelyabinsk.hh.ru/vacancy/45652378?from=vacancy_search_list&query=data%20analyst,
97,42814257,Data Analyst / Data Scientist,https://chelyabinsk.hh.ru/vacancy/42814257?from=vacancy_search_list&query=data%20analyst,
98,46428246,Data Engineer,https://chelyabinsk.hh.ru/vacancy/46428246?from=vacancy_search_list&query=data%20analyst,
99,45767593,BI-аналитик,https://chelyabinsk.hh.ru/vacancy/45767593?from=vacancy_search_list&query=data%20analyst,
100,47024126,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47024126?from=vacancy_search_list&query=data%20analyst,
101,47047223,Data Scientist (Market Research & Analytics),https://chelyabinsk.hh.ru/vacancy/47047223?from=vacancy_search_list&query=data%20analyst,
102,46410330,Data Engineer с SAP бэкграундом,https://chelyabinsk.hh.ru/vacancy/46410330?from=vacancy_search_list&query=data%20analyst,
103,47045670,Data analyst (внедрение моделей),https://chelyabinsk.hh.ru/vacancy/47045670?from=vacancy_search_list&query=data%20analyst,
104,46227775,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46227775?from=vacancy_search_list&query=data%20analyst,
105,46589404,Lead/Senior Data scientist,https://chelyabinsk.hh.ru/vacancy/46589404?from=vacancy_search_list&query=data%20analyst,
106,47057114,Shipment Data Analyst,https://chelyabinsk.hh.ru/vacancy/47057114?from=vacancy_search_list&query=data%20analyst,
107,47023181,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47023181?from=vacancy_search_list&query=data%20analyst,
108,46808025,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46808025?from=vacancy_search_list&query=data%20analyst,
109,44593615,Аналитик данных (Data Analyst),https://chelyabinsk.hh.ru/vacancy/44593615?from=vacancy_search_list&query=data%20analyst,
110,45011162,Senior Data Analyst / Ведущий аналитик,https://chelyabinsk.hh.ru/vacancy/45011162?from=vacancy_search_list&query=data%20analyst,
111,46694149,Data Engineer,https://chelyabinsk.hh.ru/vacancy/46694149?from=vacancy_search_list&query=data%20analyst,
112,46969662,Аналитик данных (Data Scientist),https://chelyabinsk.hh.ru/vacancy/46969662?from=vacancy_search_list&query=data%20analyst,200 000 – 350 000 руб.
113,46980480,Junior\Middle Data analyst,https://chelyabinsk.hh.ru/vacancy/46980480?from=vacancy_search_list&query=data%20analyst,150 000 – 200 000 руб.
114,47024180,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47024180?from=vacancy_search_list&query=data%20analyst,
115,43220980,Data Analyst / Engineer (Big data),https://chelyabinsk.hh.ru/vacancy/43220980?from=vacancy_search_list&query=data%20analyst,
116,43658985,Senior Data Scientist (NLP),https://chelyabinsk.hh.ru/vacancy/43658985?from=vacancy_search_list&query=data%20analyst,
117,47050260,Data Analyst Big Data,https://chelyabinsk.hh.ru/vacancy/47050260?from=vacancy_search_list&query=data%20analyst,
118,47024161,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/47024161?from=vacancy_search_list&query=data%20analyst,
119,47003510,Data Analyst,https://chelyabinsk.hh.ru/vacancy/47003510?from=vacancy_search_list&query=data%20analyst,
120,46671438,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46671438?from=vacancy_search_list&query=data%20analyst,
121,47006061,Аналитик данных (Data Scientist),https://chelyabinsk.hh.ru/vacancy/47006061?from=vacancy_search_list&query=data%20analyst,
122,46671073,Power BI Developer,https://chelyabinsk.hh.ru/vacancy/46671073?from=vacancy_search_list&query=data%20analyst,
123,46905076,Junior data engineer/analyst,https://chelyabinsk.hh.ru/vacancy/46905076?from=vacancy_search_list&query=data%20analyst,
124,46945836,Senior Data Scientist / старший аналитик данных,https://chelyabinsk.hh.ru/vacancy/46945836?from=vacancy_search_list&query=data%20analyst,до 200 000 руб.
125,45831837,Data Analyst (Growth team),https://chelyabinsk.hh.ru/vacancy/45831837?from=vacancy_search_list&query=data%20analyst,
126,46954098,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46954098?from=vacancy_search_list&query=data%20analyst,
127,46907783,Junior/Стажер по сегментации/List-аналитик в команду Data Science,https://chelyabinsk.hh.ru/vacancy/46907783?from=vacancy_search_list&query=data%20analyst,
128,46937566,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46937566?from=vacancy_search_list&query=data%20analyst,
129,46907755,Data Analyst/Аналитик данных (CLTV),https://chelyabinsk.hh.ru/vacancy/46907755?from=vacancy_search_list&query=data%20analyst,
130,46986185,KYC Ops Analyst,https://chelyabinsk.hh.ru/vacancy/46986185?from=vacancy_search_list&query=data%20analyst,
131,37638313,Data analyst/Data Scientist),https://chelyabinsk.hh.ru/vacancy/37638313?from=vacancy_search_list&query=data%20analyst,
132,46964092,Senior Data Scientist / старший аналитик данных,https://chelyabinsk.hh.ru/vacancy/46964092?from=vacancy_search_list&query=data%20analyst,
133,41605370,Data Scientist (Аналитик),https://chelyabinsk.hh.ru/vacancy/41605370?from=vacancy_search_list&query=data%20analyst,от 60 000 руб.
134,46923449,Data-aналитик,https://chelyabinsk.hh.ru/vacancy/46923449?from=vacancy_search_list&query=data%20analyst,
135,46271394,Middle Data Analyst,https://chelyabinsk.hh.ru/vacancy/46271394?from=vacancy_search_list&query=data%20analyst,
136,46923448,Data-aналитик,https://chelyabinsk.hh.ru/vacancy/46923448?from=vacancy_search_list&query=data%20analyst,
137,46923450,Data-aналитик,https://chelyabinsk.hh.ru/vacancy/46923450?from=vacancy_search_list&query=data%20analyst,
138,45440788,Big Data Analysts (СМБ),https://chelyabinsk.hh.ru/vacancy/45440788?from=vacancy_search_list&query=data%20analyst,
139,45335592,Business & Data Analyst MEGA Dybenko,https://chelyabinsk.hh.ru/vacancy/45335592?from=vacancy_search_list&query=data%20analyst,
140,46843117,Data Analyst (Игровой аналитик),https://chelyabinsk.hh.ru/vacancy/46843117?from=vacancy_search_list&query=data%20analyst,
141,46239456,Data Engineer\Data Analyst,https://chelyabinsk.hh.ru/vacancy/46239456?from=vacancy_search_list&query=data%20analyst,
142,46190745,Data Scientist (Middle),https://chelyabinsk.hh.ru/vacancy/46190745?from=vacancy_search_list&query=data%20analyst,
143,45981274,Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/45981274?from=vacancy_search_list&query=data%20analyst,от 100 000 руб.
144,46821287,Data analyst,https://chelyabinsk.hh.ru/vacancy/46821287?from=vacancy_search_list&query=data%20analyst,180 000 – 300 000 руб.
145,46882628,Assistant to BI Analyst,https://chelyabinsk.hh.ru/vacancy/46882628?from=vacancy_search_list&query=data%20analyst,
146,46833916,Data analyst,https://chelyabinsk.hh.ru/vacancy/46833916?from=vacancy_search_list&query=data%20analyst,
147,46839699,Аналитик данных (Data Analyst),https://chelyabinsk.hh.ru/vacancy/46839699?from=vacancy_search_list&query=data%20analyst,
148,46841046,Data Analyst (веб-аналитик/Junior),https://chelyabinsk.hh.ru/vacancy/46841046?from=vacancy_search_list&query=data%20analyst,
149,46866677,Data Analyst в направление CLTV,https://chelyabinsk.hh.ru/vacancy/46866677?from=vacancy_search_list&query=data%20analyst,
150,46803340,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46803340?from=vacancy_search_list&query=data%20analyst,до 100 000 руб.
151,44746822,Senior data analyst / Старший аналитик данных,https://chelyabinsk.hh.ru/vacancy/44746822?from=vacancy_search_list&query=data%20analyst,от 170 000 руб.
152,46671439,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46671439?from=vacancy_search_list&query=data%20analyst,
153,46090446,Data Analyst / Аналитик Данных,https://chelyabinsk.hh.ru/vacancy/46090446?from=vacancy_search_list&query=data%20analyst,
154,46849809,Data Analyst (Category Analyst),https://chelyabinsk.hh.ru/vacancy/46849809?from=vacancy_search_list&query=data%20analyst,
155,46933992,Senior Data scientist (Главный аналитик данных),https://chelyabinsk.hh.ru/vacancy/46933992?from=vacancy_search_list&query=data%20analyst,
156,43848585,Старший аналитик Data Science,https://chelyabinsk.hh.ru/vacancy/43848585?from=vacancy_search_list&query=data%20analyst,
157,46933994,Senior Data scientist (Главный аналитик данных),https://chelyabinsk.hh.ru/vacancy/46933994?from=vacancy_search_list&query=data%20analyst,
158,42276773,Аналитик данных / Data analyst (DWH экосистемных продуктов),https://chelyabinsk.hh.ru/vacancy/42276773?from=vacancy_search_list&query=data%20analyst,
159,40507638,Data analyst,https://chelyabinsk.hh.ru/vacancy/40507638?from=vacancy_search_list&query=data%20analyst,
160,46825081,"Assistant Data Visualization Analyst, Data and Insights",https://chelyabinsk.hh.ru/vacancy/46825081?from=vacancy_search_list&query=data%20analyst,
161,46700480,Product/Data analyst,https://chelyabinsk.hh.ru/vacancy/46700480?from=vacancy_search_list&query=data%20analyst,до 250 000 руб.
162,43840347,Эксперт (Data analyst/data engineer),https://chelyabinsk.hh.ru/vacancy/43840347?from=vacancy_search_list&query=data%20analyst,
163,46389145,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46389145?from=vacancy_search_list&query=data%20analyst,
164,46743518,Data Scientist\ Аналитик Data Science,https://chelyabinsk.hh.ru/vacancy/46743518?from=vacancy_search_list&query=data%20analyst,до 160 000 руб.
165,46918858,Data and Process Analyst,https://chelyabinsk.hh.ru/vacancy/46918858?from=vacancy_search_list&query=data%20analyst,
166,46772213,Data scientist,https://chelyabinsk.hh.ru/vacancy/46772213?from=vacancy_search_list&query=data%20analyst,
167,44847645,Marketing Analyst,https://chelyabinsk.hh.ru/vacancy/44847645?from=vacancy_search_list&query=data%20analyst,
168,46803767,Senior data analyst,https://chelyabinsk.hh.ru/vacancy/46803767?from=vacancy_search_list&query=data%20analyst,
169,43455878,Data Analyst (Mobile Apps),https://chelyabinsk.hh.ru/vacancy/43455878?from=vacancy_search_list&query=data%20analyst,от 120 000 руб.
170,46700307,Finance Data Analyst,https://chelyabinsk.hh.ru/vacancy/46700307?from=vacancy_search_list&query=data%20analyst,
171,46781037,BI Data Analyst,https://chelyabinsk.hh.ru/vacancy/46781037?from=vacancy_search_list&query=data%20analyst,
172,46918859,Data and Process Analyst,https://chelyabinsk.hh.ru/vacancy/46918859?from=vacancy_search_list&query=data%20analyst,
173,46734713,Data Scientist,https://chelyabinsk.hh.ru/vacancy/46734713?from=vacancy_search_list&query=data%20analyst,
174,46736669,Бизнес Аналитик в Big Data,https://chelyabinsk.hh.ru/vacancy/46736669?from=vacancy_search_list&query=data%20analyst,
175,45305351,Аналитик/Data Scientist,https://chelyabinsk.hh.ru/vacancy/45305351?from=vacancy_search_list&query=data%20analyst,
176,46788819,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46788819?from=vacancy_search_list&query=data%20analyst,
177,46661884,Data analyst,https://chelyabinsk.hh.ru/vacancy/46661884?from=vacancy_search_list&query=data%20analyst,
178,46716042,Data Analyst (Marketing),https://chelyabinsk.hh.ru/vacancy/46716042?from=vacancy_search_list&query=data%20analyst,
179,46772192,Data scientist,https://chelyabinsk.hh.ru/vacancy/46772192?from=vacancy_search_list&query=data%20analyst,
180,46606368,BI analyst,https://chelyabinsk.hh.ru/vacancy/46606368?from=vacancy_search_list&query=data%20analyst,1 500 – 2 500 USD
181,46606402,Data Analyst/Аналитик данных в команду LifeCycle Management,https://chelyabinsk.hh.ru/vacancy/46606402?from=vacancy_search_list&query=data%20analyst,
182,46558719,Аналитик Data Science (middle ),https://chelyabinsk.hh.ru/vacancy/46558719?from=vacancy_search_list&query=data%20analyst,240 000 – 290 000 руб.
183,46689181,Биостатистик/Аналитик генетических данных (Data Scientist),https://chelyabinsk.hh.ru/vacancy/46689181?from=vacancy_search_list&query=data%20analyst,
184,40792863,BI Business Analyst,https://chelyabinsk.hh.ru/vacancy/40792863?from=vacancy_search_list&query=data%20analyst,
185,46663886,SQL Data Engineer/ CRM Analyst,https://chelyabinsk.hh.ru/vacancy/46663886?from=vacancy_search_list&query=data%20analyst,
186,46595646,Data engineer/Data analyst,https://chelyabinsk.hh.ru/vacancy/46595646?from=vacancy_search_list&query=data%20analyst,
187,44380334,Business Data Engineer / Data Analyst,https://chelyabinsk.hh.ru/vacancy/44380334?from=vacancy_search_list&query=data%20analyst,
188,46613744,Data Analyst (Отдел аудита информационных технологий),https://chelyabinsk.hh.ru/vacancy/46613744?from=vacancy_search_list&query=data%20analyst,
189,45926438,Lead Data Analyst (Gamedev / Casual),https://chelyabinsk.hh.ru/vacancy/45926438?from=vacancy_search_list&query=data%20analyst,
190,46562743,Product Analyst,https://chelyabinsk.hh.ru/vacancy/46562743?from=vacancy_search_list&query=data%20analyst,160 000 – 220 000 руб.
191,46166295,Data Analyst (BI),https://chelyabinsk.hh.ru/vacancy/46166295?from=vacancy_search_list&query=data%20analyst,
192,46627059,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46627059?from=vacancy_search_list&query=data%20analyst,
193,46562740,Product Analyst,https://chelyabinsk.hh.ru/vacancy/46562740?from=vacancy_search_list&query=data%20analyst,160 000 – 220 000 руб.
194,45159502,Data Quality Analyst / Аналитик по качеству данных,https://chelyabinsk.hh.ru/vacancy/45159502?from=vacancy_search_list&query=data%20analyst,
195,46715930,Data Scientist (Big Data),https://chelyabinsk.hh.ru/vacancy/46715930?from=vacancy_search_list&query=data%20analyst,
196,45788132,Data Analyst / Аналитик,https://chelyabinsk.hh.ru/vacancy/45788132?from=vacancy_search_list&query=data%20analyst,
197,45794736,Financial Data Analyst,https://chelyabinsk.hh.ru/vacancy/45794736?from=vacancy_search_list&query=data%20analyst,
198,44355431,Аналитик данных / Data analyst,https://chelyabinsk.hh.ru/vacancy/44355431?from=vacancy_search_list&query=data%20analyst,
199,46631412,Data analyst,https://chelyabinsk.hh.ru/vacancy/46631412?from=vacancy_search_list&query=data%20analyst,
200,46246139,Провідний фахівець з аналізу даних (Data analyst),https://chelyabinsk.hh.ru/vacancy/46246139?from=vacancy_search_list&query=data%20analyst,
201,46581492,Аналитик данных (Data Quality),https://chelyabinsk.hh.ru/vacancy/46581492?from=vacancy_search_list&query=data%20analyst,
202,46537286,Data Analyst,https://chelyabinsk.hh.ru/vacancy/46537286?from=vacancy_search_list&query=data%20analyst,
203,41827452,Аналитик данных (data analyst),https://chelyabinsk.hh.ru/vacancy/41827452?from=vacancy_search_list&query=data%20analyst,от 120 000 руб.
204,45693814,Data analyst - QA/Data quality (Python Middle/ Senior),https://chelyabinsk.hh.ru/vacancy/45693814?from=vacancy_search_list&query=data%20analyst,
205,46741463,Senior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46741463?from=vacancy_search_list&query=data%20analyst,
206,45714376,Senior Data Analyst / Старший аналитик данных,https://chelyabinsk.hh.ru/vacancy/45714376?from=vacancy_search_list&query=data%20analyst,
207,46377304,Data Analyst (YouTube),https://chelyabinsk.hh.ru/vacancy/46377304?from=vacancy_search_list&query=data%20analyst,
208,46528715,Data Analyst/BI Analyst,https://chelyabinsk.hh.ru/vacancy/46528715?from=vacancy_search_list&query=data%20analyst,
209,46705600,Data scientist (Predictive Analytics),https://chelyabinsk.hh.ru/vacancy/46705600?from=vacancy_search_list&query=data%20analyst,
210,46424999,Data Scientist,https://chelyabinsk.hh.ru/vacancy/46424999?from=vacancy_search_list&query=data%20analyst,
